code|division|grupo|clase|categoria|name|nombre
30197610|30000000|30100000|30190000|30197000|30197610|Papel y cartón mixtos
30197620|30000000|30100000|30190000|30197000|30197620|Papel para escribir
30197621|30000000|30100000|30190000|30197000|30197621|Soporte para rotafolios
30197630|30000000|30100000|30190000|30197000|30197630|Papel de impresión
30197640|30000000|30100000|30190000|30197000|30197640|Papel autocopia u otros papeles para copiar
30197641|30000000|30100000|30190000|30197000|30197641|Papel termográfico
30197642|30000000|30100000|30190000|30197000|30197642|Papel para fotocopiadora y papel xerográfico
30197643|30000000|30100000|30190000|30197000|30197643|Papel para fotocopiadora
30197644|30000000|30100000|30190000|30197000|30197644|Papel xerográfico
30197645|30000000|30100000|30190000|30197000|30197645|Tarjetas para imprimir
30198000|30000000|30100000|30190000|30198000|30198000|Máquinas de lotería
30198100|30000000|30100000|30190000|30198000|30198100|Máquinas tragaperras
30199000|30000000|30100000|30190000|30199000|30199000|Artículos de papelería y otros artículos
30199100|30000000|30100000|30190000|30199000|30199100|Papel carbón, papel autocopia, clisés para multicopista y papel sin carbón
30199110|30000000|30100000|30190000|30199000|30199110|Papel carbón
30199120|30000000|30100000|30190000|30199000|30199120|Papel autocopia
30199130|30000000|30100000|30190000|30199000|30199130|Papel autocopiativo
30199140|30000000|30100000|30190000|30199000|30199140|Clisés para multicopista
30199200|30000000|30100000|30190000|30199000|30199200|Sobres, sobres-carta y tarjetas postales sin ilustrar
30199210|30000000|30100000|30190000|30199000|30199210|Sobres-carta
30199220|30000000|30100000|30190000|30199000|30199220|Tarjetas postales sin ilustrar
30199230|30000000|30100000|30190000|30199000|30199230|Sobres
30199240|30000000|30100000|30190000|30199000|30199240|Juegos de sobres para envíos de promoción y similares
30199300|30000000|30100000|30190000|30199000|30199300|Papel gofrado o perforado
30199310|30000000|30100000|30190000|30199000|30199310|Papel de impresión gofrado o perforado
30199320|30000000|30100000|30190000|30199000|30199320|Papel para escribir gofrado o perforado
30199330|30000000|30100000|30190000|30199000|30199330|Papel continuo para impresoras
30199340|30000000|30100000|30190000|30199000|30199340|Formularios continuos
30199400|30000000|30100000|30190000|30199000|30199400|Papel engomado o adhesivo
30199410|30000000|30100000|30190000|30199000|30199410|Papel autoadhesivo
30199500|30000000|30100000|30190000|30199000|30199500|Archivadores, clasificadores de cartas, cajas de almacenaje y artículos análogos
30199600|30000000|30100000|30190000|30199000|30199600|Separadores
30199700|30000000|30100000|30190000|30199000|30199700|Artículos de papelería impresos, excepto formularios
30199710|30000000|30100000|30190000|30199000|30199710|Sobres impresos
30199711|30000000|30100000|30190000|30199000|30199711|Sobres con ventana impresos
30199712|30000000|30100000|30190000|30199000|30199712|Sobres sin ventana impresos
30199713|30000000|30100000|30190000|30199000|30199713|Sobres para radiografías impresos
30199720|30000000|30100000|30190000|30199000|30199720|Papel de carta
30199730|30000000|30100000|30190000|30199000|30199730|Tarjetas de visita comerciales
30199731|30000000|30100000|30190000|30199000|30199731|Tarjeteros
30199740|30000000|30100000|30190000|30199000|30199740|Tarjetas de cortesía
30199750|30000000|30100000|30190000|30199000|30199750|Cupones
30199760|30000000|30100000|30190000|30199000|30199760|Etiquetas
30199761|30000000|30100000|30190000|30199000|30199761|Etiquetas de código de barras
30199762|30000000|30100000|30190000|30199000|30199762|Etiquetas para equipaje
30199763|30000000|30100000|30190000|30199000|30199763|Etiquetas antirrobo
30199770|30000000|30100000|30190000|30199000|30199770|Cheques restaurante
30199780|30000000|30100000|30190000|30199000|30199780|Cartapacios
30199790|30000000|30100000|30190000|30199000|30199790|Horarios
30199791|30000000|30100000|30190000|30199000|30199791|Planificadores de pared
30199792|30000000|30100000|30190000|30199000|30199792|Calendarios
30199793|30000000|30100000|30190000|30199000|30199793|Soporte de agenda
30200000|30000000|30200000|30200000|30200000|30200000|Equipo y material informático
30210000|30000000|30200000|30210000|30210000|30210000|Máquinas procesadoras de datos (hardware)
30211000|30000000|30200000|30210000|30211000|30211000|Ordenador «mainframe»
30211100|30000000|30200000|30210000|30211000|30211100|Superordenador
30211200|30000000|30200000|30210000|30211000|30211200|Equipo informático de unidad central
30211300|30000000|30200000|30210000|30211000|30211300|Plataformas informáticas
30211400|30000000|30200000|30210000|30211000|30211400|Configuraciones informáticas
30211500|30000000|30200000|30210000|30211000|30211500|Unidad central de procesamiento (CPU) o procesadores
30212000|30000000|30200000|30210000|30212000|30212000|Equipo informático para miniordenadores
30212100|30000000|30200000|30210000|30212000|30212100|Unidades centrales de proceso para miniordenadores
30213000|30000000|30200000|30210000|30213000|30213000|Ordenadores personales
30213100|30000000|30200000|30210000|30213000|30213100|Ordenadores portátiles
30213200|30000000|30200000|30210000|30213000|30213200|Tabletas digitales
30213300|30000000|30200000|30210000|30213000|30213300|Ordenadores de mesa
30213400|30000000|30200000|30210000|30213000|30213400|Unidades centrales de proceso para ordenadores personales
30213500|30000000|30200000|30210000|30213000|30213500|Ordenadores de bolsillo
30214000|30000000|30200000|30210000|30214000|30214000|Puestos de trabajo
30215000|30000000|30200000|30210000|30215000|30215000|Equipo informático para microordenadores
30215100|30000000|30200000|30210000|30215000|30215100|Unidades centrales de proceso para microordenadores
30216000|30000000|30200000|30210000|30216000|30216000|Lectores magnéticos u ópticos
30216100|30000000|30200000|30210000|30216000|30216100|Lectores ópticos
30216110|30000000|30200000|30210000|30216000|30216110|Escáneres para uso informático
30216120|30000000|30200000|30210000|30216000|30216120|Equipo de reconocimiento óptico de caracteres
30216130|30000000|30200000|30210000|30216000|30216130|Lectores de códigos de barras
30216200|30000000|30200000|30210000|30216000|30216200|Lectores de tarjetas magnéticas
30216300|30000000|30200000|30210000|30216000|30216300|Lectores de tarjetas perforadas
30220000|30000000|30200000|30220000|30220000|30220000|Equipo de cartografía digital
30221000|30000000|30200000|30220000|30221000|30221000|Planos catastrales digitales
30230000|30000000|30200000|30230000|30230000|30230000|Equipo relacionado con la informática
30231000|30000000|30200000|30230000|30231000|30231000|Pantallas de ordenador y consolas
30231100|30000000|30200000|30230000|30231000|30231100|Terminales informáticos
30231200|30000000|30200000|30230000|30231000|30231200|Consolas
30231300|30000000|30200000|30230000|30231000|30231300|Pantallas de visualización
30231310|30000000|30200000|30230000|30231000|30231310|Monitores de pantalla plana
30231320|30000000|30200000|30230000|30231000|30231320|Monitores de pantalla táctil
30232000|30000000|30200000|30230000|30232000|30232000|Periféricos
30232100|30000000|30200000|30230000|30232000|30232100|Impresoras y trazadores gráficos
30232110|30000000|30200000|30230000|30232000|30232110|Impresoras láser
30232120|30000000|30200000|30230000|30232000|30232120|Impresoras matriciales de puntos
30232130|30000000|30200000|30230000|30232000|30232130|Impresoras para gráficos en color
30232140|30000000|30200000|30230000|30232000|30232140|Trazadores gráficos
30232150|30000000|30200000|30230000|30232000|30232150|Impresoras de chorro de tinta
30232600|30000000|30200000|30230000|30232000|30232600|Codificadores
30232700|30000000|30200000|30230000|30232000|30232700|Unidad central de control
30233000|30000000|30200000|30230000|30233000|30233000|Dispositivos multimedia de almacenamiento y lectura
30233100|30000000|30200000|30230000|30233000|30233100|Unidades de memoria
30233110|30000000|30200000|30230000|30233000|30233110|Unidades de memoria de tarjeta magnética
30233120|30000000|30200000|30230000|30233000|30233120|Unidades de memoria de cinta magnética
30233130|30000000|30200000|30230000|30233000|30233130|Unidades de memoria de disco magnético
30233131|30000000|30200000|30230000|30233000|30233131|Unidades de disco flexible
30233132|30000000|30200000|30230000|30233000|30233132|Unidades de disco duro
30233140|30000000|30200000|30230000|30233000|30233140|Dispositivos de memoria de acceso directo
30233141|30000000|30200000|30230000|30233000|30233141|Sistemas RAID (Redundant Array of Independent Disk)
30233150|30000000|30200000|30230000|30233000|30233150|Unidades de disco óptico
30233151|30000000|30200000|30230000|30233000|30233151|Reproductores o duplicadores de discos compactos (CD)
30233152|30000000|30200000|30230000|30233000|30233152|Reproductores o duplicadores de discos versátiles digitales (DVD)
30233153|30000000|30200000|30230000|30233000|30233153|Reproductores o duplicadores de discos compactos (CD) y discos versátiles digitales (DVD)
30233160|30000000|30200000|30230000|30233000|30233160|Bobinadores en continuo
30233161|30000000|30200000|30230000|30233000|30233161|Equipo para manipulación de casetes
30233170|30000000|30200000|30230000|30233000|30233170|Carruseles
30233180|30000000|30200000|30230000|30233000|30233180|Dispositivos de almacenamiento de memoria flash
30233190|30000000|30200000|30230000|30233000|30233190|Controlador de discos
30233300|30000000|30200000|30230000|30233000|30233300|Lectores de tarjetas inteligentes
30233310|30000000|30200000|30230000|30233000|30233310|Lectores de huellas dactilares
30233320|30000000|30200000|30230000|30233000|30233320|Lectores combinados de tarjetas inteligentes y huellas dactilares
30234000|30000000|30200000|30230000|30234000|30234000|Soportes de almacenamiento
30234100|30000000|30200000|30230000|30234000|30234100|Discos magnéticos
30234200|30000000|30200000|30230000|30234000|30234200|Discos ópticos
30234300|30000000|30200000|30230000|30234000|30234300|Discos compactos (CD)
30234400|30000000|30200000|30230000|30234000|30234400|Discos versátiles digitales (DVD)
30234500|30000000|30200000|30230000|30234000|30234500|Soportes de memoria
30234600|30000000|30200000|30230000|30234000|30234600|Memorias flash
30234700|30000000|30200000|30230000|30234000|30234700|Cintas magnéticas
30236000|30000000|30200000|30230000|30236000|30236000|Equipo informático diverso
30236100|30000000|30200000|30230000|30236000|30236100|Equipo para ampliación de memoria
30236110|30000000|30200000|30230000|30236000|30236110|Memorias RAM (Random Access Memory)
30236111|30000000|30200000|30230000|30236000|30236111|Memorias DRAM (Dynamic Random Access Memory)
30236112|30000000|30200000|30230000|30236000|30236112|Memorias SRAM (Static Random Access Memory)
30236113|30000000|30200000|30230000|30236000|30236113|Memorias SDRAM (Synchronous Dynamic Random Access Memory)
30236114|30000000|30200000|30230000|30236000|30236114|Memorias RDRAM (Rambus Dynamic Random Access Memory)
30236115|30000000|30200000|30230000|30236000|30236115|Memorias SGRAM (Synchronous Graphic Random Access Memory)
30236120|30000000|30200000|30230000|30236000|30236120|Memoria ROM (Read Only Memory)
30236121|30000000|30200000|30230000|30236000|30236121|Memoria PROM (Programmable Read Only Memory)
30236122|30000000|30200000|30230000|30236000|30236122|Memoria EPROM (Erasable Programmable Read Only Memory)
30236123|30000000|30200000|30230000|30236000|30236123|Memoria EEPROM (Electronically Erasable Programmable Read Only Memory)
30236200|30000000|30200000|30230000|30236000|30236200|Procesador de datos
30237000|30000000|30200000|30230000|30237000|30237000|Partes, accesorios y suministros para ordenadores
30237100|30000000|30200000|30230000|30237000|30237100|Partes de ordenadores
30237110|30000000|30200000|30230000|30237000|30237110|Interfaces de red
30237120|30000000|30200000|30230000|30237000|30237120|Puertos de ordenador
30237121|30000000|30200000|30230000|30237000|30237121|Puertos infrarrojos en serie
30237130|30000000|30200000|30230000|30237000|30237130|Fichas informáticas
30237131|30000000|30200000|30230000|30237000|30237131|Fichas electrónicas
30237132|30000000|30200000|30230000|30237000|30237132|Interfaces USB (Universal Serial Bus)
30237133|30000000|30200000|30230000|30237000|30237133|Adaptadores e interfaces PCMCIA (Personal Computer Memory Card International Association)
30237134|30000000|30200000|30230000|30237000|30237134|Tarjetas aceleradoras de gráficos
30237135|30000000|30200000|30230000|30237000|30237135|Tarjetas para interfaces de red
30237136|30000000|30200000|30230000|30237000|30237136|Tarjetas de sonido
30237140|30000000|30200000|30230000|30237000|30237140|Placas madre
30237200|30000000|30200000|30230000|30237000|30237200|Accesorios informáticos
30237210|30000000|30200000|30230000|30237000|30237210|Pantallas antideslumbrantes
30237220|30000000|30200000|30230000|30237000|30237220|Almohadillas para ratón
30237230|30000000|30200000|30230000|30237000|30237230|Memorias cache
30237240|30000000|30200000|30230000|30237000|30237240|Cámaras web
30237250|30000000|30200000|30230000|30237000|30237250|Accesorios para limpieza de ordenadores
30237251|30000000|30200000|30230000|30237000|30237251|Kits de limpieza de ordenadores
30237252|30000000|30200000|30230000|30237000|30237252|Limpiadores de aire comprimido
